Ngày quyết định,Số quyết định,Mã TTHC,Tên thủ tục,Lĩnh vực,Loại thay đổi,Chi tiết thay đổi,Cấp/thẩm quyền,Ngày hiệu lực,Trạng thái canonical,URL bài công bố,URL file quyết định,SHA-256,Ghi chú nguồn
2026-09-09,3603/QĐ-UBND,2.002603,Công bố dự án đầu tư kinh doanh (gồm dự án đầu tư có sử dụng đ ất) đ ối với d ự án,TÀI CHÍNH,reduced,Có bằng chứng trong phụ lục về nội dung sau cắt giảm,shared,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3603-qd-ubnd-ngay-09-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963108,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dmtthc-so-tai-chinh-chuan-hoa-qd-2428-2452-ttr397-..signed639246459769567858.pdf,b4cc414184fae92ade736513a60a2e184e6f41980c23f4ee64ec60e2302aae8f,"phí Căn cứ pháp lý Theo quy định Sau cắt giảm LĨNH VỰC ĐẤU THẦU LỰA CHỌN NHÀ ĐẦU TƯ 1 2.002603 Công bố dự án đầu tư kinh doanh (gồm dự án đầu tư có sử dụng đ ất) đ ối với d ự án không thu ộc diện chấp thuận chủ trương đầu tư do nhà đ ầu tư đề xuất - Thời hạn phê duyệt hoặc không phê duyệt: + Trung tâm Phục vụ hành chính công thành phố báo cáo người có thẩm quyền giao cơ quan, tổ chức, đơn vị tổng hợp,"
2026-09-09,3604/QĐ-UBND,1.001296,"Cấp l ại Gi ấy chứng nh ận đủ điều ki ện hoạt đ ộng kiểm đ ịnh xe cơ giới - 03 ngày làm việc (đối với trường h ợp Giấy ch ứng nhận b ị mất, bị hỏng, thay đổi thông tin địa giới hành chính, gi ảm số lượng dây",XÂY DỰNG,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3604-qd-ubnd-ngay-09-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963090,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dm-tthc-theo-1549-1536-so-xay-dung-ttr316-9.9..signed639246459065860248.pdf,32414e8a22aaa5708e20216e01c2898438b5643afafc9e9791f7145dced2e340,"định Sau khi cắt giảm 2. 1.001296 Cấp l ại Gi ấy chứng nh ận đủ điều ki ện hoạt đ ộng kiểm đ ịnh xe cơ giới - 03 ngày làm việc (đối với trường h ợp Giấy ch ứng nhận b ị mất, bị hỏng, thay đổi thông tin địa giới hành chính, gi ảm số lượng dây chuyền). - Tiếp nh ận"
2026-09-09,3604/QĐ-UBND,1.001322,"Cấp m ới Giấy ch ứng nhận đ ủ điều kiện ho ạt động ki ểm định xe cơ giới - Tiếp nhận hồ sơ: 03 ngày làm việc. - Kiểm tra, đánh giá thực t ế: 08 ngày làm việc",XÂY DỰNG,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3604-qd-ubnd-ngay-09-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963090,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dm-tthc-theo-1549-1536-so-xay-dung-ttr316-9.9..signed639246459065860248.pdf,32414e8a22aaa5708e20216e01c2898438b5643afafc9e9791f7145dced2e340,"Sau khi cắt giảm I. LĨNH VỰC ĐĂNG KIỂM 1. 1.001322 Cấp m ới Giấy ch ứng nhận đ ủ điều kiện ho ạt động ki ểm định xe cơ giới - Tiếp nhận hồ sơ: 03 ngày làm việc. - Kiểm tra, đánh giá thực t ế: 08 ngày làm việc. - Cấp Gi ấy chứng nhận:"
2026-09-09,3604/QĐ-UBND,1.003785,"Tàu bi ển ho ạt động tuy ến n ội địa rời cảng biển và tàu biển Việt Nam đã nh ập cảnh sau đó r ời cảng bi ển khác của Vi ệt Nam (bao gồm cả tàu quân s ự, tàu công v ụ, tàu ngầm, tàu l ặn, kho ch ứa n ổi, giàn d i đ ộng, thủy phi cơ,",XÂY DỰNG,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3604-qd-ubnd-ngay-09-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963090,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dm-tthc-theo-1549-1536-so-xay-dung-ttr316-9.9..signed639246459065860248.pdf,32414e8a22aaa5708e20216e01c2898438b5643afafc9e9791f7145dced2e340,"tháng 11 năm 2016 quy đ ịnh v ề phí, l ệ phí hàng h ải và bi ểu m ức thu phí, l ệ phí hàng hải. 2. 1.003785 Tàu bi ển ho ạt động tuy ến n ội địa rời cảng biển và tàu biển Việt Nam đã nh ập cảnh sau đó r ời cảng bi ển khác của Vi ệt Nam (bao gồm cả tàu quân s ự, tàu công v ụ, tàu ngầm, tàu l ặn, kho ch ứa n ổi, giàn d i đ ộng, thủy phi cơ, phương ti ện Chậm nhất 01 giờ, kể từ"
2026-09-09,3604/QĐ-UBND,1.003829,Tàu bi ển ho ạt động tuy ến n ội địa vào c ảng biển và tàu biển Việt Nam đã nhập c ảnh sau đó vào c ảng biển khác c ủa Việt Nam (bao gồm cả tàu quân Chậm nhất,XÂY DỰNG,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3604-qd-ubnd-ngay-09-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963090,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dm-tthc-theo-1549-1536-so-xay-dung-ttr316-9.9..signed639246459065860248.pdf,32414e8a22aaa5708e20216e01c2898438b5643afafc9e9791f7145dced2e340,"mô tô, xe gắn máy) II. LĨNH VỰC HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA 1. 1.003829 Tàu bi ển ho ạt động tuy ến n ội địa vào c ảng biển và tàu biển Việt Nam đã nhập c ảnh sau đó vào c ảng biển khác c ủa Việt Nam (bao gồm cả tàu quân Chậm nhất 01 giờ, kể từ khi người làm thủ tục đã nộp, xuất trình đủ các giấy tờ theo quy định, các"
2026-09-09,3604/QĐ-UBND,1.009444,"Gia hạn hoạt động cảng, bến thủy nội địa Thông tư số 21/2026/TTBXD ngày 15/5/2026 của Bộ trưởng Bộ Xây dựng quy đ ịnh về quản lý k ết cấu hạ tầng đường thủy nội địa Sở Xây dựng, UBND cấp xã",XÂY DỰNG,repealed,Bãi bỏ,commune,,repealed,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3604-qd-ubnd-ngay-09-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963090,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dm-tthc-theo-1549-1536-so-xay-dung-ttr316-9.9..signed639246459065860248.pdf,32414e8a22aaa5708e20216e01c2898438b5643afafc9e9791f7145dced2e340,"STT Mã TTHC Tên thủ tục hành chính Tên VBQPPL quy định nội dung bãi bỏ Cơ quan thực hiện 1 1.009444 Gia hạn hoạt động cảng, bến thủy nội địa Thông tư số 21/2026/TTBXD ngày 15/5/2026 của Bộ trưởng Bộ Xây dựng quy đ ịnh về quản lý k ết cấu hạ tầng đường thủy nội địa Sở Xây dựng, UBND cấp xã"
2026-09-09,3604/QĐ-UBND,1.013105,"Cấp m ới Giấy ch ứng nhận đ ủ điều kiện ho ạt động ki ểm định khí th ải xe mô tô, xe gắn máy - Tiếp nh ận hồ sơ: 03 ngày làm việc. - Kiểm tra, đánh giá thực t ế: 08 ngày làm",XÂY DỰNG,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3604-qd-ubnd-ngay-09-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963090,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dm-tthc-theo-1549-1536-so-xay-dung-ttr316-9.9..signed639246459065860248.pdf,32414e8a22aaa5708e20216e01c2898438b5643afafc9e9791f7145dced2e340,"định Sau khi cắt giảm 3. 1.013105 Cấp m ới Giấy ch ứng nhận đ ủ điều kiện ho ạt động ki ểm định khí th ải xe mô tô, xe gắn máy - Tiếp nh ận hồ sơ: 03 ngày làm việc. - Kiểm tra, đánh giá thực t ế: 08 ngày làm viẹc. - Cấp Gi ấy"
2026-09-09,3604/QĐ-UBND,1.013110,"Cấp l ại Gi ấy chứng nh ận đủ điều ki ện hoạt đ ộng kiểm định khí thải xe mô tô, xe gắn máy",XÂY DỰNG,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3604-qd-ubnd-ngay-09-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963090,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dm-tthc-theo-1549-1536-so-xay-dung-ttr316-9.9..signed639246459065860248.pdf,32414e8a22aaa5708e20216e01c2898438b5643afafc9e9791f7145dced2e340,"định Sau khi cắt giảm 4. 1.013110 Cấp l ại Gi ấy chứng nh ận đủ điều ki ện hoạt đ ộng kiểm định khí thải xe mô tô, xe gắn máy 02 ngày làm việc (đối với trư ờng hợp b ị mất, bị hỏng, thay đ ổi thông tin địa gi ới hành chính) - Tiếp nh ận hồ sơ: 03"
2026-09-09,3604/QĐ-UBND,1.115949,"Công b ố đóng c ảng, bến thủy nội địa, khu neo đậu",XÂY DỰNG,modified,Sửa đổi/bổ sung,,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3604-qd-ubnd-ngay-09-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963090,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dm-tthc-theo-1549-1536-so-xay-dung-ttr316-9.9..signed639246459065860248.pdf,32414e8a22aaa5708e20216e01c2898438b5643afafc9e9791f7145dced2e340,"Sau khi cắt giảm I. LĨNH VỰC HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA 1 1.115949 Công b ố đóng c ảng, bến thủy nội địa, khu neo đậu 07 ngày làm việc 3,5 ngày làm việc - Trung tâm phục v ụ hành chính công thành phố; - Trung tâm Phục v ụ hành chính công cấp xã."
2026-09-10,3626/QĐ-UBND,1.010943,"Thủ tục tiếp công dân tại cấp tỉnh Trong thời hạn 10 ngày làm việc, k ể từ ngày ti ếp nh ận nội dung khi ếu n ại, tố cáo, kiến ngh ị, ph ản ánh, ngư ời tiếp công dân có trách nhiệm trả lời tr ực tiếp hoặc thông báo bằng văn bản đến người",THANH TRA,published,Công bố/chuẩn hóa,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"Phí, lệ phí Căn cứ pháp lý I LĨNH VỰC TIẾP CÔNG DÂN 1 1.010943 Thủ tục tiếp công dân tại cấp tỉnh Trong thời hạn 10 ngày làm việc, k ể từ ngày ti ếp nh ận nội dung khi ếu n ại, tố cáo, kiến ngh ị, ph ản ánh, ngư ời tiếp công dân có trách nhiệm trả lời tr ực tiếp hoặc thông báo bằng văn bản đến người đã đến khiếu nại, kiến nghị, phản ánh. Tại tr ụ sở tiếp công dân hoặc đ ịa điểm ti ếp công dân"
2026-09-10,3626/QĐ-UBND,2.001801,Thủ tục xử lý đơn tại cấp xã,THANH TRA,published,Công bố/chuẩn hóa,commune,,current,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"Chính phủ quy định quy trình tiếp công dân. II LĨNH VỰC XỬ LÝ ĐƠN 1 2.001801 Thủ tục xử lý đơn t ại cấp xã Trong th ời h ạn 10 ngày, k ể từ ngày nhận được đơn khi ếu nại, tố cáo, kiến nghị, phản ánh. UBND cấp xã Không quy định - Căn c ứ Luật Ti ếp công dân năm 2013; Luật T ố cáo năm 2018 và các văn bản hướng dẫn thi hành; - Thông tư s ố 05/2021/TT- TTCP ngày 01/10/2021 c ủa"
2026-09-10,3626/QĐ-UBND,2.001909,Thủ tục tiếp công dân tại cấp xã,THANH TRA,published,Công bố/chuẩn hóa,commune,,current,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"Phí, lệ phí Căn cứ pháp lý I LĨNH VỰC TIẾP CÔNG DÂN 1 2.001909 Thủ tục tiếp công dân tại cấp xã Trong th ời h ạn 10 ngày làm việc, k ể từ ngày ti ếp nh ận n ội dung khi ếu n ại, t ố cáo, ki ến nghị, phản ánh người tiếp công dân có trách nhi ệm trả lời trực tiếp ho ặc thông báo b ằng văn bản đến người đã đến khiếu nại, kiến nghị, phản ánh. UBND cấp xã Không quy định - Luật Tiếp công dân năm 2013; - Nghị định số 64/2014/NĐ-CP ngày 26/6/2014 của Chính phủ"
2026-09-10,3626/QĐ-UBND,2.002394,Giải quyết tố cáo tại cấp tỉnh Thời hạn giải quyết tố cáo là,THANH TRA,published,Công bố/chuẩn hóa,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"IV LĨNH VỰC TỐ CÁO 1 2.002394 Giải quyết tố cáo tại cấp tỉnh Thời hạn giải quyết tố cáo là không quá 30 ngày k ể từ ngày thụ lý tố cáo. Đối với vụ việc phức tạp thì có th ể gia hạn giải quyết tố cáo một lần nhưng không quá 30 ngày. Đ ối v ới v ụ việc đ ặc biệt phức tạp thì có th ể gia Thanh tra thành ph ố, các cơ quan chuyên môn thuộc UBND thành phố. Không"
2026-09-10,3626/QĐ-UBND,2.002396,Giải quyết tố cáo cấp xã,THANH TRA,published,Công bố/chuẩn hóa,commune,,current,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,Khiếu nại; IV LĨNH VỰC TỐ CÁO 1 2.002396 Giải quyết tố cáo cấp xã Thời h ạn gi ải quy ết t ố cáo là không quá 30 ngày k ể từ ngày thụ lý t ố cáo. Đ ối v ới v ụ việc phức tạp thì có th ể gia hạn giải quyết t ố cáo m ột l ần nhưng không quá 30 ngày. Đ ối với vụ việc đặc biệt phức tạp thì có thể UBND cấp xã Không quy định Luật Tố cáo số 25/2018/QH14 ngày 12/6/2018; Nghị định s ố 31/2019/NĐ-CP ngày 10/4/2019 của Chính phủ quy định chi tiết một số điều và
2026-09-10,3626/QĐ-UBND,2.002401,"Thủ tục xác minh tài s ản, thu nhập",THANH TRA,published,Công bố/chuẩn hóa,shared,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"2018 về việc kê khai đư ợc thực hiện theo quy định của pháp luật về bầu cử 2 2.002401 Thủ tục xác minh tài s ản, thu nhập Không quá 115 ngày (trong đó th ời hạn xác minh là 45 ngày, trường hợp phức tạp thì thời hạn có th ể kéo dài nhưng không quá 90 ngày; th ời hạn ban hành kết luận là 10 ngày, trường hợp ph ức t ạp có th ể kéo dài nhưng không quá 20 ngày, th ời h ạn công khai kết luận là 05 ngày làm việc) Cơ quan ki ểm soát tài sản thu nhập được quy định tại Điều 30 Luật PCTN 2018 Không quy địn"
2026-09-10,3626/QĐ-UBND,2.002403,Thủ tục thực hiện vi ệc gi ải trình Thời hạn ra thông báo tiếp nhận hoặc từ chối giải trình là 05 ngày làm việc kể từ ngày tiếp nhận yêu cầu giải trình Thời h ạn th ực hi ện vi ệc gi ải trình,THANH TRA,published,Công bố/chuẩn hóa,shared,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"chức v ụ, quy ền h ạn trong cơ quan, tổ chức, đơn vị. 3 2.002403 Thủ tục thực hiện vi ệc gi ải trình Thời hạn ra thông báo tiếp nhận hoặc từ chối giải trình là 05 ngày làm việc kể từ ngày tiếp nhận yêu cầu giải trình Thời h ạn th ực hi ện vi ệc gi ải trình không quá 15 ngày k ể từ ngày ra thông báo ti ếp nh ận yêu c ầu gi ải Các cơ quan, t ổ chức, đơn vị khu vực Nhà nước Không quy định Luật phòng chống tham nhũng s ố 36/2018/QH14;"
2026-09-10,3626/QĐ-UBND,2.002407,"Thủ tục giải quy ết khiếu n ại lần đầu tại cấp tỉnh Thời gian gi ải quy ết khi ếu nại l ần đ ầu không quá 30 ngày kể từ ngày thụ lý, đối với vụ việc phức tạp thì thời gian gi ải quy ết có th ể kéo dài hơn nhưng không quá 45",THANH TRA,published,Công bố/chuẩn hóa,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"kiến nghị, phản ánh III LĨNH VỰC GIẢI QUYẾT KHIẾU NẠI 1 2.002407 Thủ tục giải quy ết khiếu n ại lần đầu tại cấp tỉnh Thời gian gi ải quy ết khi ếu nại l ần đ ầu không quá 30 ngày kể từ ngày thụ lý, đối với vụ việc phức tạp thì thời gian gi ải quy ết có th ể kéo dài hơn nhưng không quá 45 ngày, kể từ ngày thụ lý. Ở vùng sâu, vùng xa đi l ại khó khăn, thì th ời h ạn gi ải quyết khi ếu n ại không quá 45 ngày, k ể từ ngày thụ lý; đối với vụ việc phức tạp thì thời gian giải quy ết có th ể"
2026-09-10,3626/QĐ-UBND,2.002409,Thủ tục giải quyết khiếu nại lần đầu tại xã,THANH TRA,published,Công bố/chuẩn hóa,commune,,current,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"đơn tố cáo, đơn kiến nghị, phản ánh. III LĨNH VỰC KHIẾU NẠI 1 2.002409 Thủ tục gi ải quy ết khiếu n ại l ần đ ầu t ại xã Thời gian gi ải quy ết khi ếu n ại lần đầu không quá 30 ngày kể từ ngày th ụ lý, đ ối v ới v ụ việc phức tạp thì thời gian giải quyết có thể kéo dài hơn nhưng không quá 45 ngày, kể từ ngày thụ lý. Ở vùng sâu, vùng xa đi l ại khó khăn, thì th ời h ạn gi ải quy ết khiếu nại không quá 45 ngày, kể từ ngày thụ lý; đối với vụ việc phức tạp thì thời gian giải quyết có thể kéo dài hơn"
2026-09-10,3626/QĐ-UBND,2.002411,Thủ tục giải quy ết khiếu n ại lần hai tại cấp tỉnh Thời gian gi ải quy ết khiếu nại lần hai không quá,THANH TRA,published,Công bố/chuẩn hóa,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"thực hiện Phí, lệ phí Căn cứ pháp lý 2 2.002411 Thủ tục giải quy ết khiếu n ại lần hai tại cấp tỉnh Thời gian gi ải quy ết khiếu nại lần hai không quá 45 ngày k ể từ ngày thụ lý, đối với vụ việc phức tạp thì thời gian gi ải quy ết có th ể kéo dài hơn nhưng không quá 60 ngày, kể từ ngày thụ lý. Ở vùng sâu, vùng xa đi lại khó khăn, thì th ời h ạn gi ải quyết khi ếu n ại không quá 60 ngày, k ể từ ngày thụ lý; đối với vụ việc phức tạp thì"
2026-09-10,3626/QĐ-UBND,2.002499,"Thủ tục xử lý đơn t ại cấp tỉnh Trong thời hạn 10 ngày, k ể từ ngày nh ận đư ợc đơn khiếu nại, tố cáo, kiến nghị, phản ánh. Ban ti ếp công dân thành ph ố, bộ phận x ử lý đơn thu ộc Thanh tra thành phố",THANH TRA,published,Công bố/chuẩn hóa,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3626-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963093,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3626-thanh-tra639247396433436237.pdf,ffdec7c0b9fc75d5fe35f76e03dc7a710080498fa6a1a7770144f9dc9efe662a,"thực hiện Phí, lệ phí Căn cứ pháp lý 1 2.002499 Thủ tục xử lý đơn t ại cấp tỉnh Trong thời hạn 10 ngày, k ể từ ngày nh ận đư ợc đơn khiếu nại, tố cáo, kiến nghị, phản ánh. Ban ti ếp công dân thành ph ố, bộ phận x ử lý đơn thu ộc Thanh tra thành phố. Không quy định - Căn cứ Luật Tiếp công dân năm 2013; Luật Tố"
2026-09-10,3627/QĐ-UBND,2.002253,"Thủ tục cấp Giấy xác nhận đăng ký hoạt động xét t ặng gi ải thư ởng ch ất lư ợng sản ph ẩm, hàng hóa c ủa t ổ chức, cá nhân",KHOA HỌC VÀ CÔNG NGHỆ,repealed,Bãi bỏ,,,repealed,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3627-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963097,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3627-khcn639247397546280150.pdf,592f23bfe89dfd5113096ba3c1017df00c7cdeb0f87b8811f3cdb733ce87c05d,"trưởng Bộ Khoa học và Công nghệ. 2 2.002253 Thủ tục cấp Giấy xác nhận đăng ký hoạt động xét t ặng gi ải thư ởng ch ất lư ợng sản ph ẩm, hàng hóa c ủa t ổ chức, cá nhân."
2026-09-10,3627/QĐ-UBND,3.000474,"Thủ tục cấp Giấy xác nhận đăng ký hoạt động xét t ặng gi ải thư ởng ch ất lư ợng sản ph ẩm, hàng hóa c ủa t ổ chức, cá nhân (đ ối v ới các gi ải thư ởng do cơ quan nhà nư ớc, t ổ chức chính tr ị, t ổ chức chính trị - xã hội, tổ chức chính trị",KHOA HỌC VÀ CÔNG NGHỆ,repealed,Bãi bỏ,,,repealed,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3627-qd-ubnd-ngay-10-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-963097,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3627-khcn639247397546280150.pdf,592f23bfe89dfd5113096ba3c1017df00c7cdeb0f87b8811f3cdb733ce87c05d,"Tên VBQPPL quy định việc bãi bỏ thủ tục hành chính 1 3.000474 Thủ tục cấp Giấy xác nhận đăng ký hoạt động xét t ặng gi ải thư ởng ch ất lư ợng sản ph ẩm, hàng hóa c ủa t ổ chức, cá nhân (đ ối v ới các gi ải thư ởng do cơ quan nhà nư ớc, t ổ chức chính tr ị, t ổ chức chính trị - xã hội, tổ chức chính trị xã hội - nghề nghiệp, tổ chức xã h ội, tổ chức xã hội - nghề nghiệp, hội, hiệp hội ở Trung ương, S ở Khoa h ọc và Công nghệ các tỉnh, thành phố tổ chức). Thông tư s ố 46/2026/TTBKHCN ngày 31 thán"
